id,name,generation,role,anime_type,visible_genre_1,visible_genre_2,hidden_affinity,runtime_portrait_path,source_portrait_path,source_manifest_row,source_manifest_sequence,expected_source_filename,expected_runtime_filename,actual_runtime_filename,sha256,source_sha256,perceptual_hash,width,height,source_file_exists,runtime_file_exists,filename_id_mapping_matches,runtime_references_intended_source,metadata_matches_authoritative,portrait_appears_elsewhere,suspected_visual_duplicate_ids
g30_villain_shonen_016,Mara Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,cyber,cast/v6/g30_villain_shonen_016.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_016.webp,GENRE30_CAST_ROSTER.csv sequence 406,406,g30_villain_shonen_016.webp,g30_villain_shonen_016.webp,g30_villain_shonen_016.webp,40afa942b9ca9781febb224560c2272e4a2fe284edc36369a84abcdaab881226,40afa942b9ca9781febb224560c2272e4a2fe284edc36369a84abcdaab881226,0714514e78e3cf4b,512,512,True,True,True,True,True,False,
g30_villain_shonen_017,Mika Darzi,V6 Genre 30,villain,shonen,monster_taming,crime,fantasy,cast/v6/g30_villain_shonen_017.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_017.webp,GENRE30_CAST_ROSTER.csv sequence 407,407,g30_villain_shonen_017.webp,g30_villain_shonen_017.webp,g30_villain_shonen_017.webp,7427ad05478c8b0aab10fe6304436920d1ddd93c1ad320a509174c00533c7203,7427ad05478c8b0aab10fe6304436920d1ddd93c1ad320a509174c00533c7203,34c2de94b2ab7252,512,512,True,True,True,True,True,False,v4_villain_shojo_020
g30_villain_shonen_018,Mina Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,fantasy,cast/v6/g30_villain_shonen_018.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_018.webp,GENRE30_CAST_ROSTER.csv sequence 408,408,g30_villain_shonen_018.webp,g30_villain_shonen_018.webp,g30_villain_shonen_018.webp,0c9e950aca4d94c781cba3a1d11c4904e75744b09d9db6b54149ba488471bc8d,0c9e950aca4d94c781cba3a1d11c4904e75744b09d9db6b54149ba488471bc8d,36d7cd6b10a40b1b,512,512,True,True,True,True,True,False,
g30_villain_shonen_019,Nadia Darzi,V6 Genre 30,villain,shonen,monster_taming,crime,idol,cast/v6/g30_villain_shonen_019.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_019.webp,GENRE30_CAST_ROSTER.csv sequence 409,409,g30_villain_shonen_019.webp,g30_villain_shonen_019.webp,g30_villain_shonen_019.webp,82364c64e73291ae8015e60fa6c32513a565bb6fc499c91d238cfe07ed17ae2a,82364c64e73291ae8015e60fa6c32513a565bb6fc499c91d238cfe07ed17ae2a,39c01c1e3a57836f,512,512,True,True,True,True,True,False,
g30_villain_shonen_020,Nao Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,idol,cast/v6/g30_villain_shonen_020.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_020.webp,GENRE30_CAST_ROSTER.csv sequence 410,410,g30_villain_shonen_020.webp,g30_villain_shonen_020.webp,g30_villain_shonen_020.webp,ae977b6470cc7a918a74f01531e91067888c58b604c73d1672f2a447da98d710,ae977b6470cc7a918a74f01531e91067888c58b604c73d1672f2a447da98d710,28d4573f63c48c1d,512,512,True,True,True,True,True,False,
g30_villain_shonen_021,Niko Darzi,V6 Genre 30,villain,shonen,monster_taming,crime,mystery,cast/v6/g30_villain_shonen_021.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_021.webp,GENRE30_CAST_ROSTER.csv sequence 411,411,g30_villain_shonen_021.webp,g30_villain_shonen_021.webp,g30_villain_shonen_021.webp,3c136e40779a71e396e3969ffc462c352dca59125300c85c4c25c3b79a74ee84,3c136e40779a71e396e3969ffc462c352dca59125300c85c4c25c3b79a74ee84,3dbcc5d17a621264,512,512,True,True,True,True,True,False,
g30_villain_shonen_022,Noor Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,mystery,cast/v6/g30_villain_shonen_022.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_022.webp,GENRE30_CAST_ROSTER.csv sequence 412,412,g30_villain_shonen_022.webp,g30_villain_shonen_022.webp,g30_villain_shonen_022.webp,8312750eb7bb4a96c6e4090f4853271a3f9dc87ec0ded1ff24f333c9726392e3,8312750eb7bb4a96c6e4090f4853271a3f9dc87ec0ded1ff24f333c9726392e3,75d3416ce504dac9,512,512,True,True,True,True,True,False,
g30_villain_shonen_023,Rhea Darzi,V6 Genre 30,villain,shonen,monster_taming,crime,comedy,cast/v6/g30_villain_shonen_023.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_023.webp,GENRE30_CAST_ROSTER.csv sequence 413,413,g30_villain_shonen_023.webp,g30_villain_shonen_023.webp,g30_villain_shonen_023.webp,eeccf9ce345076ae72f062dff7388539b67c215702c40cdaa3b9df6f683ae77a,eeccf9ce345076ae72f062dff7388539b67c215702c40cdaa3b9df6f683ae77a,3ca44359393676e4,512,512,True,True,True,True,True,False,
g30_villain_shonen_024,Ren Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,comedy,cast/v6/g30_villain_shonen_024.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_024.webp,GENRE30_CAST_ROSTER.csv sequence 414,414,g30_villain_shonen_024.webp,g30_villain_shonen_024.webp,g30_villain_shonen_024.webp,76a341aa42266c636b0932efdbb39d9dfe57de1a6abe88ac933f528b3a94b5f8,76a341aa42266c636b0932efdbb39d9dfe57de1a6abe88ac933f528b3a94b5f8,272acac693fba01c,512,512,True,True,True,True,True,False,
g30_villain_shonen_025,Rin Darzi,V6 Genre 30,villain,shonen,monster_taming,crime,cooking,cast/v6/g30_villain_shonen_025.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_025.webp,GENRE30_CAST_ROSTER.csv sequence 415,415,g30_villain_shonen_025.webp,g30_villain_shonen_025.webp,g30_villain_shonen_025.webp,5e8eb4a93cbd9edb0a97b15c3a0c86d1c62b35824a0fbcbd5bb744ba7d07fd0c,5e8eb4a93cbd9edb0a97b15c3a0c86d1c62b35824a0fbcbd5bb744ba7d07fd0c,2cd247ad0d8eb3c8,512,512,True,True,True,True,True,False,
g30_villain_shonen_026,Samira Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,cooking,cast/v6/g30_villain_shonen_026.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_026.webp,GENRE30_CAST_ROSTER.csv sequence 416,416,g30_villain_shonen_026.webp,g30_villain_shonen_026.webp,g30_villain_shonen_026.webp,3c8bd574a05a750517f460d11da406be79e4cb4830f2d398a5c2707c0789ce78,3c8bd574a05a750517f460d11da406be79e4cb4830f2d398a5c2707c0789ce78,7cbe626d9432b308,512,512,True,True,True,True,True,False,
g30_villain_shonen_027,Sana Darzi,V6 Genre 30,villain,shonen,monster_taming,crime,military,cast/v6/g30_villain_shonen_027.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_027.webp,GENRE30_CAST_ROSTER.csv sequence 417,417,g30_villain_shonen_027.webp,g30_villain_shonen_027.webp,g30_villain_shonen_027.webp,3bed3d6332e6196abf38aa3f42faa8e6ce4faf6a8626b18d3061e267d994d549,3bed3d6332e6196abf38aa3f42faa8e6ce4faf6a8626b18d3061e267d994d549,39d9c0d130333df8,512,512,True,True,True,True,True,False,
g30_villain_shonen_028,Sora Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,military,cast/v6/g30_villain_shonen_028.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_028.webp,GENRE30_CAST_ROSTER.csv sequence 418,418,g30_villain_shonen_028.webp,g30_villain_shonen_028.webp,g30_villain_shonen_028.webp,dfba416dfb973197e5d8c9d4f1c8d4c45df6427c691d9c766c1c725ac4dc37fe,dfba416dfb973197e5d8c9d4f1c8d4c45df6427c691d9c766c1c725ac4dc37fe,3a93cb4fb196220d,512,512,True,True,True,True,True,False,
g30_villain_shonen_029,Tala Darzi,V6 Genre 30,villain,shonen,monster_taming,crime,supernatural,cast/v6/g30_villain_shonen_029.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_029.webp,GENRE30_CAST_ROSTER.csv sequence 419,419,g30_villain_shonen_029.webp,g30_villain_shonen_029.webp,g30_villain_shonen_029.webp,b57ecf307889dbce2a9c375055def0cab5f608162ff95422f5c1fa1b01a36f94,b57ecf307889dbce2a9c375055def0cab5f608162ff95422f5c1fa1b01a36f94,3fc5892531b8a70b,512,512,True,True,True,True,True,False,
g30_villain_shonen_030,Yara Darzi,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,supernatural,cast/v6/g30_villain_shonen_030.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_030.webp,GENRE30_CAST_ROSTER.csv sequence 420,420,g30_villain_shonen_030.webp,g30_villain_shonen_030.webp,g30_villain_shonen_030.webp,1a396b41d910c626de4f2120aa1a9277b517c774ba8bfacafb4bea9e57c27a26,1a396b41d910c626de4f2120aa1a9277b517c774ba8bfacafb4bea9e57c27a26,69a1e4d92753883d,512,512,True,True,True,True,True,False,
g30_villain_shonen_031,Aiko Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,space,cast/v6/g30_villain_shonen_031.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_031.webp,GENRE30_CAST_ROSTER.csv sequence 421,421,g30_villain_shonen_031.webp,g30_villain_shonen_031.webp,g30_villain_shonen_031.webp,afc9e075d43d5c6e7b72134c23f6f6ad57eb45b2e6425f933b9304c3a4eb801a,afc9e075d43d5c6e7b72134c23f6f6ad57eb45b2e6425f933b9304c3a4eb801a,29f4870f466c7591,512,512,True,True,True,True,True,False,
g30_villain_shonen_032,Amara Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,space,cast/v6/g30_villain_shonen_032.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_032.webp,GENRE30_CAST_ROSTER.csv sequence 422,422,g30_villain_shonen_032.webp,g30_villain_shonen_032.webp,g30_villain_shonen_032.webp,f78e1e0838c3f11c75ad63106ae91916142c2ddc0779ddeb2cb2ae86df3ca7d4,f78e1e0838c3f11c75ad63106ae91916142c2ddc0779ddeb2cb2ae86df3ca7d4,3e848c3f22733356,512,512,True,True,True,True,True,False,
g30_villain_shonen_033,Ansel Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,magical,cast/v6/g30_villain_shonen_033.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_033.webp,GENRE30_CAST_ROSTER.csv sequence 423,423,g30_villain_shonen_033.webp,g30_villain_shonen_033.webp,g30_villain_shonen_033.webp,88710d0d9cd03f337736c252e1c4a9299352f6a4fb8078b3dcf4588f2489c032,88710d0d9cd03f337736c252e1c4a9299352f6a4fb8078b3dcf4588f2489c032,6b96c04ae5eb9483,512,512,True,True,True,True,True,False,
g30_villain_shonen_034,Arden Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,magical,cast/v6/g30_villain_shonen_034.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_034.webp,GENRE30_CAST_ROSTER.csv sequence 424,424,g30_villain_shonen_034.webp,g30_villain_shonen_034.webp,g30_villain_shonen_034.webp,098d2d8094b68e785bff243ff018934a2ed6a05d0bf7e32149d28af41ff7badb,098d2d8094b68e785bff243ff018934a2ed6a05d0bf7e32149d28af41ff7badb,6db2c0071ee39b68,512,512,True,True,True,True,True,False,
g30_villain_shonen_035,Ari Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,survival,cast/v6/g30_villain_shonen_035.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_035.webp,GENRE30_CAST_ROSTER.csv sequence 425,425,g30_villain_shonen_035.webp,g30_villain_shonen_035.webp,g30_villain_shonen_035.webp,3caaac28cfa34011e9a979498ea45aeb70170e915f399b927b4cc99aac4a2db4,3caaac28cfa34011e9a979498ea45aeb70170e915f399b927b4cc99aac4a2db4,2a99c36e2c61706f,512,512,True,True,True,True,True,False,
g30_villain_shonen_036,Asa Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,survival,cast/v6/g30_villain_shonen_036.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_036.webp,GENRE30_CAST_ROSTER.csv sequence 426,426,g30_villain_shonen_036.webp,g30_villain_shonen_036.webp,g30_villain_shonen_036.webp,87514b869c7e520021fd6f38c75287a603971b14a2e4957667808d80dbee6a7e,87514b869c7e520021fd6f38c75287a603971b14a2e4957667808d80dbee6a7e,39414e66b9ecb426,512,512,True,True,True,True,True,False,
g30_villain_shonen_037,Asha Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,pirate,cast/v6/g30_villain_shonen_037.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_037.webp,GENRE30_CAST_ROSTER.csv sequence 427,427,g30_villain_shonen_037.webp,g30_villain_shonen_037.webp,g30_villain_shonen_037.webp,2b6d0f2e72428118eb132f74e5d7b8e242db56f3c871a06a0eca852a02df7f89,2b6d0f2e72428118eb132f74e5d7b8e242db56f3c871a06a0eca852a02df7f89,7ca1a3f613838c27,512,512,True,True,True,True,True,False,
g30_villain_shonen_038,Cass Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,pirate,cast/v6/g30_villain_shonen_038.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_038.webp,GENRE30_CAST_ROSTER.csv sequence 428,428,g30_villain_shonen_038.webp,g30_villain_shonen_038.webp,g30_villain_shonen_038.webp,7e1efa17d9ca10e9c15bf4e507864161e7d08b161fbd0c3ed262a2511778ebf1,7e1efa17d9ca10e9c15bf4e507864161e7d08b161fbd0c3ed262a2511778ebf1,28b48a561ec6fcc9,512,512,True,True,True,True,True,False,
g30_villain_shonen_039,Cassia Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,martial,cast/v6/g30_villain_shonen_039.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_039.webp,GENRE30_CAST_ROSTER.csv sequence 429,429,g30_villain_shonen_039.webp,g30_villain_shonen_039.webp,g30_villain_shonen_039.webp,84076b60690d6d67a93cf360f33f2046e67d4a9b46cf863e6078b31331af00da,84076b60690d6d67a93cf360f33f2046e67d4a9b46cf863e6078b31331af00da,7b8d99085cb71705,512,512,True,True,True,True,True,False,
g30_villain_shonen_040,Dara Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,martial,cast/v6/g30_villain_shonen_040.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_040.webp,GENRE30_CAST_ROSTER.csv sequence 430,430,g30_villain_shonen_040.webp,g30_villain_shonen_040.webp,g30_villain_shonen_040.webp,06881d297b512a3c5648ae36ce60ff6d22ab9fc439a469697f08f2819250e07d,06881d297b512a3c5648ae36ce60ff6d22ab9fc439a469697f08f2819250e07d,2453c17996c96eb4,512,512,True,True,True,True,True,False,
g30_villain_shonen_041,Eira Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,mythology,cast/v6/g30_villain_shonen_041.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_041.webp,GENRE30_CAST_ROSTER.csv sequence 431,431,g30_villain_shonen_041.webp,g30_villain_shonen_041.webp,g30_villain_shonen_041.webp,8436307f2852d4984331ef1e4f1334f6241bf298f154eda28000e274fb0399b3,8436307f2852d4984331ef1e4f1334f6241bf298f154eda28000e274fb0399b3,29fd4b2cc23a750c,512,512,True,True,True,True,True,False,
g30_villain_shonen_042,Elian Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,mythology,cast/v6/g30_villain_shonen_042.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_042.webp,GENRE30_CAST_ROSTER.csv sequence 432,432,g30_villain_shonen_042.webp,g30_villain_shonen_042.webp,g30_villain_shonen_042.webp,f5527d4587d59d7fa4abe42b02854b335fa039525dfbe3b4503ef5750b521443,f5527d4587d59d7fa4abe42b02854b335fa039525dfbe3b4503ef5750b521443,31b4d34c9b8993c6,512,512,True,True,True,True,True,False,
g30_villain_shonen_043,Emi Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,nordic,cast/v6/g30_villain_shonen_043.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_043.webp,GENRE30_CAST_ROSTER.csv sequence 433,433,g30_villain_shonen_043.webp,g30_villain_shonen_043.webp,g30_villain_shonen_043.webp,0a0953c69ef01b4974e7167e81b959e998aa8969b0696cc842dc1e9befe241a9,0a0953c69ef01b4974e7167e81b959e998aa8969b0696cc842dc1e9befe241a9,7a82fb3a415d9690,512,512,True,True,True,True,True,False,
g30_villain_shonen_044,Farah Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,nordic,cast/v6/g30_villain_shonen_044.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_044.webp,GENRE30_CAST_ROSTER.csv sequence 434,434,g30_villain_shonen_044.webp,g30_villain_shonen_044.webp,g30_villain_shonen_044.webp,739269b81c5b38aa9afe44f33577d605824f7daad5ff188b6340008540681205,739269b81c5b38aa9afe44f33577d605824f7daad5ff188b6340008540681205,6f119c70ce7c0731,512,512,True,True,True,True,True,False,
g30_villain_shonen_045,Hana Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,samurai,cast/v6/g30_villain_shonen_045.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_045.webp,GENRE30_CAST_ROSTER.csv sequence 435,435,g30_villain_shonen_045.webp,g30_villain_shonen_045.webp,g30_villain_shonen_045.webp,41bdfaf39ede50a342f49894a78ab81f993d56f8c1f07ae53e542478287fde93,41bdfaf39ede50a342f49894a78ab81f993d56f8c1f07ae53e542478287fde93,7ee8151af2670c91,512,512,True,True,True,True,True,False,
g30_villain_shonen_046,Haru Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,samurai,cast/v6/g30_villain_shonen_046.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_046.webp,GENRE30_CAST_ROSTER.csv sequence 436,436,g30_villain_shonen_046.webp,g30_villain_shonen_046.webp,g30_villain_shonen_046.webp,1ae04f2accd0c3ce1c80249bf6207ca4b930dcc67b1064597ee0c70f26f473a0,1ae04f2accd0c3ce1c80249bf6207ca4b930dcc67b1064597ee0c70f26f473a0,78cc4dd60e2e8a9c,512,512,True,True,True,True,True,False,
g30_villain_shonen_047,Idris Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,shinobi,cast/v6/g30_villain_shonen_047.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_047.webp,GENRE30_CAST_ROSTER.csv sequence 437,437,g30_villain_shonen_047.webp,g30_villain_shonen_047.webp,g30_villain_shonen_047.webp,41dfed08f6d4840b0997f31877a2e1b35e1891d94c11becf9051b0b5e016e16a,41dfed08f6d4840b0997f31877a2e1b35e1891d94c11becf9051b0b5e016e16a,3191d9aa27a17a4b,512,512,True,True,True,True,True,False,
g30_villain_shonen_048,Imani Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,shinobi,cast/v6/g30_villain_shonen_048.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_048.webp,GENRE30_CAST_ROSTER.csv sequence 438,438,g30_villain_shonen_048.webp,g30_villain_shonen_048.webp,g30_villain_shonen_048.webp,fd85907a87fe0b958315d6b45a62519c18ecb1c76d0ab53b011c27f976fdfac0,fd85907a87fe0b958315d6b45a62519c18ecb1c76d0ab53b011c27f976fdfac0,16836d92da6d4c99,512,512,True,True,True,True,True,False,
g30_villain_shonen_049,Jae Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,vampire,cast/v6/g30_villain_shonen_049.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_049.webp,GENRE30_CAST_ROSTER.csv sequence 439,439,g30_villain_shonen_049.webp,g30_villain_shonen_049.webp,g30_villain_shonen_049.webp,e9806b22f25640f19f0f0239798e3ec56e31178ea91d6f1e6f79c1c10509c2c9,e9806b22f25640f19f0f0239798e3ec56e31178ea91d6f1e6f79c1c10509c2c9,169e525372d5861e,512,512,True,True,True,True,True,False,
g30_villain_shonen_050,Jin Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,vampire,cast/v6/g30_villain_shonen_050.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_050.webp,GENRE30_CAST_ROSTER.csv sequence 440,440,g30_villain_shonen_050.webp,g30_villain_shonen_050.webp,g30_villain_shonen_050.webp,955ee43590640b14690a9ed5f4b111625e9dd819ebaa878bd21c0da5a0b74510,955ee43590640b14690a9ed5f4b111625e9dd819ebaa878bd21c0da5a0b74510,59c7cc66cb720272,512,512,True,True,True,True,True,False,
g30_villain_shonen_051,Kael Diallo,V6 Genre 30,villain,shonen,monster_taming,crime,grimdark,cast/v6/g30_villain_shonen_051.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_051.webp,GENRE30_CAST_ROSTER.csv sequence 441,441,g30_villain_shonen_051.webp,g30_villain_shonen_051.webp,g30_villain_shonen_051.webp,790ef6ceb874565b989db1435298f533a164114a3869aa29d2f8a313ceaeb6e8,790ef6ceb874565b989db1435298f533a164114a3869aa29d2f8a313ceaeb6e8,5185e35282e6d3ad,512,512,True,True,True,True,True,False,
g30_villain_shonen_052,Kira Diallo,V6 Genre 30,villain,shonen,kaiju,cosmic_horror,grimdark,cast/v6/g30_villain_shonen_052.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_052.webp,GENRE30_CAST_ROSTER.csv sequence 442,442,g30_villain_shonen_052.webp,g30_villain_shonen_052.webp,g30_villain_shonen_052.webp,d98af5d1ca760760a1560299966c34956e98e84a60656145236cb812f960e769,d98af5d1ca760760a1560299966c34956e98e84a60656145236cb812f960e769,3ae8e9a6a107623e,512,512,True,True,True,True,True,False,
g30_villain_shonen_053,Leila Diallo,V6 Genre 30,villain,shonen,mecha,isekai,monster_taming,cast/v6/g30_villain_shonen_053.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_053.webp,GENRE30_CAST_ROSTER.csv sequence 443,443,g30_villain_shonen_053.webp,g30_villain_shonen_053.webp,g30_villain_shonen_053.webp,6df064d858cabd9244df03f6def84f79f229475f01430e83c8d72d49e5723153,6df064d858cabd9244df03f6def84f79f229475f01430e83c8d72d49e5723153,2db2cb8593d198d8,512,512,True,True,True,True,True,False,
g30_villain_shonen_054,Lina Diallo,V6 Genre 30,villain,shonen,slice,horror,arabia,cast/v6/g30_villain_shonen_054.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_054.webp,GENRE30_CAST_ROSTER.csv sequence 444,444,g30_villain_shonen_054.webp,g30_villain_shonen_054.webp,g30_villain_shonen_054.webp,8ee142a3d05b5e7e6c85db116532acf2f20b3ca68ddcd255dff885de39e06893,8ee142a3d05b5e7e6c85db116532acf2f20b3ca68ddcd255dff885de39e06893,1595d696c69e1c8c,512,512,True,True,True,True,True,False,
g30_villain_shonen_055,Lucan Diallo,V6 Genre 30,villain,shonen,romance,sports,arabia,cast/v6/g30_villain_shonen_055.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_055.webp,GENRE30_CAST_ROSTER.csv sequence 445,445,g30_villain_shonen_055.webp,g30_villain_shonen_055.webp,g30_villain_shonen_055.webp,2de5dc13e7476e8cfd529666efaeece1e41171b4857a4e01d51a56c4a588779e,2de5dc13e7476e8cfd529666efaeece1e41171b4857a4e01d51a56c4a588779e,63c2b01b2f4ecf48,512,512,True,True,True,True,True,False,
g30_villain_shonen_056,Mara Diallo,V6 Genre 30,villain,shonen,cyber,fantasy,arabia,cast/v6/g30_villain_shonen_056.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_056.webp,GENRE30_CAST_ROSTER.csv sequence 446,446,g30_villain_shonen_056.webp,g30_villain_shonen_056.webp,g30_villain_shonen_056.webp,9ec074619dd0df64ebef5cc844ab868d730c46bab3b939c813f273075ba4dc75,9ec074619dd0df64ebef5cc844ab868d730c46bab3b939c813f273075ba4dc75,25ddc661d22ee318,512,512,True,True,True,True,True,False,
g30_villain_shonen_057,Mika Diallo,V6 Genre 30,villain,shonen,idol,mystery,arabia,cast/v6/g30_villain_shonen_057.webp,game_source/art_src/cast_v6_genre30_upload_staging/portraits/g30_villain_shonen_057.webp,GENRE30_CAST_ROSTER.csv sequence 447,447,g30_villain_shonen_057.webp,g30_villain_shonen_057.webp,g30_villain_shonen_057.webp,07243a2f846ac0012feaf34964c83d8fe99658373f320244837229030f5b6b99,07243a2f846ac0012feaf34964c83d8fe99658373f320244837229030f5b6b99,3c1b1f72e4160d69,512,512,True,True,True,True,True,False,
